entrez	symbol	length	CN10	CN11	CN12	CN13	CN14	CN1	CN15	CN16	CN2	CN3	CN4	CN5	CN6	CN7	CN8	CN9	CP10	CP11	CP12	CP13	CP14	CP1	CP15	CP16	CP17	CP18	CP19	CP20	CP21	CP22	CP23	CP24	CP2	CP3	CP4	CP5	CP6	CP7	CP8	CP9
388595	TMEM82	1265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54751	FBLIM1	3773	340	411	1699	467	1113	486	541	1	207	1	195	301	44	435	556	28	767	501	17	310	48	222	205	146	128	1	804	2	51	13	323	199	0	0	308	76	3	112	176	222
23013	SPEN	12227	30	51	15	26	24	112	179	0	1	3	15	1	32	3	47	861	281	151	6	25	40	0	106	0	64	0	3	0	42	10	19	113	0	0	0	0	4	90	33	9
100616427	NA	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
149563	SRARP	927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1187	CLCNKA	2536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1188	CLCNKB	2984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26099	SZRD1	3766	177	262	398	931	397	183	26	0	52	0	68	461	0	201	468	1	1587	505	77	198	611	999	739	351	101	911	505	0	379	326	269	508	4	878	1134	927	473	383	569	1902
55707	NECAP2	2081	225	430	500	180	164	223	830	1	164	260	123	105	265	142	491	0	570	266	19	677	247	24	63	111	423	786	230	0	335	48	300	131	0	94	658	608	38	216	315	420
100133301	FAM231BP	1312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100500876	MIR3675	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11209	MST1P2	2636	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729574	FAM231AP	1020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729587	FAM231C	1310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440570	LOC440570	5136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9696	CROCC	6656	18	0	372	1	0	40	14	0	0	3	5	0	0	21	8	0	62	0	14	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
29943	PADI1	3847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51702	PADI3	3188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616188	MIR3972	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23569	PADI4	2265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
353238	PADI6	2396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55160	ARHGEF10L	5451	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	377	0	115	314	320	0	283	0	181	21	0	0	26	1	1	18	0	0	25	402	0	135	108	38
81569	ACTL8	1861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	1	1	0	0	0	0	0
101927876	LINC01654	2470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84966	IGSF21	1944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127707	KLHDC7A	5057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5081	PAX7	6313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927895	LOC101927895	939	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	8	0	1	35	0	0	0	0	150	0	0	0	0	0
51154	MRTO4	2273	16	336	202	76	0	85	341	447	5	140	32	233	2	143	82	0	505	372	16	253	873	99	523	149	337	46	340	0	755	71	203	528	0	244	612	583	168	429	222	90
54896	PQLC2	3461	0	0	0	95	0	4	0	0	28	0	0	196	1	0	15	0	0	28	1	8	167	0	0	0	0	7	159	0	74	0	0	62	1	0	19	302	0	1	18	0
100532736	MINOS1-NBL1	318	90	40	59	161	62	47	182	82	18	26	17	38	3	27	54	38	171	92	11	161	88	303	126	71	96	101	117	80	131	120	121	179	0	238	332	231	89	124	96	203
644068	RPS14P3	838	7	20	11	6	5	6	8	16	1	0	2	12	0	1	3	5	8	4	0	5	7	32	7	6	9	12	3	0	7	4	10	14	6	14	15	15	1	11	8	13
440574	MINOS1	3913	649	337	351	972	326	273	962	633	47	193	64	341	25	135	229	258	916	459	68	694	464	1891	722	355	534	633	511	370	713	610	485	761	2	1204	1718	1230	491	610	486	1023
4681	NBL1	3281	169	115	349	409	329	273	387	264	116	233	61	99	202	69	83	113	6	73	7	124	247	0	118	44	84	619	4	0	26	162	64	92	0	48	198	162	158	129	66	234
3362	HTR6	3388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23252	OTUD3	6514	47	0	0	0	10	0	0	0	0	34	0	0	0	0	68	0	2	62	0	0	0	0	0	0	0	0	0	0	44	0	0	4	0	0	0	0	0	0	65	0
5322	PLA2G5	1894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64600	PLA2G2F	2719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127733	UBXN10	5578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127731	VWA5B1	4475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
163933	FAM43B	2582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
978	CDA	959	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	25	0	0	0	0	0	195	0	0	1	0	0
65018	PINK1	2660	2	2	0	0	55	0	24	0	6	0	4	27	0	0	24	0	0	0	0	24	0	144	0	0	47	0	41	0	0	0	0	1	0	0	0	0	0	10	0	0
102464833	MIR6084	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506801	LOC100506801	2574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
84224	NBPF3	4476	1	1	0	0	0	2	0	0	1	0	0	3	0	7	20	0	0	1	105	0	89	0	67	0	12	0	2	1	33	0	0	21	0	255	0	0	0	1	3	4
249	ALPL	2603	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	6	0	0	0	0	0	0	0	0	0	0
401944	LDLRAD2	4012	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23436	CELA3B	1034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10136	CELA3A	907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29092	LINC00339	1388	41	0	0	1	84	26	4	0	1	0	0	2	77	9	0	0	403	49	1	167	0	0	1	43	0	1	7	0	2	0	97	58	1	0	343	139	0	75	3	2
998	CDC42	3155	982	606	979	882	1157	648	1381	858	82	380	387	854	3	612	940	639	1274	1441	77	1109	1390	1776	1483	729	672	645	587	19	572	775	637	1109	0	676	1571	1634	314	1320	1234	2389
100616433	MIR4418	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9923	ZBTB40	8992	0	35	142	63	181	34	290	0	25	0	31	0	0	0	88	1	437	0	111	93	1	0	8	0	0	0	0	0	9	0	4	41	0	0	0	0	0	77	1	145
2046	EPHA8	5418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
712	C1QA	1336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
714	C1QC	1349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
713	C1QB	1352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2048	EPHB2	11039	2	13	269	96	117	36	0	0	5	147	30	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
100616391	MIR4684	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23028	KDM1A	3107	78	109	544	521	43	63	860	0	57	231	29	173	47	87	81	220	853	212	11	165	71	0	455	164	57	600	341	3	67	0	152	325	0	469	8	58	0	93	41	29
100422866	MIR3115	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
148898	ZNF436-AS1	2867	0	0	0	68	0	34	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	16
101928163	LOC101928163	1212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259283	MDS2	1029	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6135	RPL11	634	1336	994	3091	1498	1694	697	2833	1674	234	474	347	1376	168	428	721	184	1438	3642	238	1789	1805	4419	1723	1164	2072	2799	967	716	2346	1200	2189	3414	5	1924	1719	2135	763	2195	1455	1803
6924	ELOA	4943	240	46	387	3	154	172	718	0	5	0	41	48	157	121	82	167	12	353	86	261	445	2	350	162	585	559	280	0	378	5	534	487	1	234	1047	1631	0	190	294	403
57095	PITHD1	1622	0	130	25	92	2	15	189	0	47	0	0	66	0	118	1	0	969	307	18	91	5	208	118	1	101	24	45	1	226	193	175	138	0	348	291	0	411	78	201	192
11313	LYPLA2	1624	185	197	69	587	346	34	429	1	77	92	130	211	0	125	292	15	4	259	14	65	91	138	639	65	236	3	127	2	175	0	135	223	0	0	308	137	1	153	74	64
100616492	MIR378F	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55629	PNRC2	2414	5	2	29	20	10	3	36	0	3	10	4	18	1	3	25	0	45	27	7	18	0	0	4	7	12	7	13	27	11	0	2	27	0	0	0	15	37	4	25	28
284632	LOC284632	1846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57822	GRHL3	3422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57185	NIPAL3	7447	194	35	1267	226	205	66	0	27	33	61	55	80	0	365	286	2	839	159	148	518	182	267	61	276	130	387	488	1	199	0	555	272	323	1	332	189	242	315	207	272
11123	RCAN3	3030	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
400746	NCMAP	3990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10250	SRRM1	4150	83	205	412	207	263	135	254	0	69	173	63	165	69	64	105	1087	285	673	123	518	588	0	245	112	164	418	314	2	540	93	350	708	0	111	912	698	90	268	553	114
25932	CLIC4	4434	844	756	2773	1136	2095	442	876	131	323	24	469	1075	233	1046	1641	241	4340	2463	384	3352	2841	6046	2106	1357	1737	623	922	0	4229	3849	1383	2522	11	396	3759	4854	680	2239	2136	3445
100616365	MIR4425	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6007	RHD	3007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
23585	TMEM50A	2302	848	708	589	810	1123	658	2224	1824	216	659	449	862	6	526	841	1296	1035	1325	92	971	898	707	626	557	831	120	1027	0	853	456	944	1030	1	49	1250	534	445	588	887	1468
55219	MACO1	3977	70	10	52	203	108	95	3	0	30	0	10	53	1	102	96	0	1	0	39	0	0	0	36	76	1	1	69	5	4	0	15	71	0	0	0	0	0	0	0	256
26119	LDLRAP1	2935	46	4	1	58	18	0	0	0	0	0	0	0	0	0	3	5	0	138	168	112	0	0	211	0	1	29	77	0	56	0	15	213	0	528	148	58	0	27	185	214
57134	MAN1C1	4641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0
57190	SELENON	4332	114	80	535	178	19	105	16	519	16	0	8	69	18	59	22	0	31	51	7	43	24	152	0	35	82	43	30	0	9	3	5	1	0	0	8	143	228	66	67	91
56181	MTFR1L	2403	159	329	594	408	221	195	418	0	3	1	153	2	2	129	283	2	162	318	5	785	585	911	442	5	115	96	97	1	115	219	268	342	0	508	653	239	273	407	121	158
2134	EXTL1	4014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
149420	PDIK1L	4600	0	0	0	0	0	0	0	0	0	0	2	0	0	0	11	0	0	0	170	141	0	0	18	0	0	66	0	0	14	0	0	47	0	0	0	0	0	0	0	0
79927	FAM110D	1524	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51042	ZNF593	649	221	171	258	0	316	47	445	0	17	3	15	0	0	33	82	0	434	77	1	36	240	173	225	68	70	1	208	0	162	106	165	189	0	162	197	215	5	92	122	170
10256	CNKSR1	2558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
378807	CATSPER4	1419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928303	LOC101928303	1078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
64793	CEP85	4068	0	0	20	0	0	0	0	1	0	0	3	0	0	0	0	62	0	88	9	0	4	0	0	142	0	0	0	0	0	0	0	129	0	0	0	0	0	4	173	165
83442	SH3BGRL3	1115	11719	6765	14639	12928	12719	4108	10015	16632	1554	2117	1665	5976	268	4048	7336	7798	12077	8042	751	8013	10147	24498	7890	5716	11478	8418	8532	955	7649	11858	8942	9629	24	9820	12715	13216	4628	6023	7708	12752
1043	CD52	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79727	LIN28A	4024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79947	DHDDS	3351	120	35	6	265	123	3	168	2	42	722	37	3	19	69	72	19	10	554	54	159	214	432	286	329	236	300	297	0	145	1	148	245	0	1	442	1614	5	258	190	665
3151	HMGN2	1969	97	115	186	78	141	54	715	65	16	0	30	488	21	65	79	210	657	1397	45	601	826	322	338	590	298	259	535	0	797	216	703	1076	0	802	923	970	33	826	583	703
6195	RPS6KA1	3493	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100302190	MIR1976	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8289	ARID1A	8585	45	52	255	49	248	163	198	1	10	33	41	26	172	162	124	973	575	253	9	158	6	2	0	304	196	512	30	0	51	2	108	177	1	0	1169	275	150	356	437	355
55650	PIGV	2955	5	10	1	0	165	64	0	1	17	0	0	1	0	1	0	0	0	14	7	177	292	0	282	0	0	0	66	0	0	206	122	234	0	0	0	283	0	38	0	224
84243	ZDHHC18	3139	84	28	173	9	60	20	0	0	7	41	0	0	0	0	0	0	41	43	10	0	0	0	0	1	4	0	0	0	49	1	112	29	0	0	1	0	1	28	2	0
2810	SFN	1315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10726	NUDC	1813	620	403	723	768	618	205	659	1	77	88	241	571	419	193	579	2	2058	1314	43	449	1346	475	544	375	581	139	902	0	1024	482	696	1017	1	302	1727	838	412	984	605	1422
388610	TRNP1	1949	35	1	175	0	0	7	0	0	10	0	2	0	0	11	0	51	0	0	30	0	0	1	0	3	0	11	0	0	0	0	106	0	0	0	0	2	59	0	32	1
23038	WDTC1	4819	0	0	0	28	3	11	0	0	9	0	4	2	9	7	0	153	0	0	8	66	0	0	45	0	76	29	30	0	29	8	2	0	10	0	0	0	0	8	63	2
84065	TMEM222	1855	95	196	9	0	109	145	258	0	19	154	63	402	0	27	146	0	440	476	73	29	170	1	1	325	397	1	250	0	180	0	116	284	1	0	136	558	5	146	109	655
644961	ACTG1P20	2652	10	18	25	17	25	16	17	24	10	3	4	17	4	13	21	16	32	36	39	12	18	27	12	7	13	7	15	5	36	10	29	30	1	12	34	32	14	23	20	12
84958	SYTL1	1966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2827	GPR3	2114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
199870	FAM76A	3459	38	46	0	182	0	2	77	1	9	0	76	0	31	46	78	0	0	98	156	12	0	0	91	38	215	1	13	0	61	0	42	64	0	193	75	90	259	61	259	0
23673	STX12	3079	39	286	1054	66	451	169	712	1	15	322	113	114	0	102	377	2	0	316	398	115	298	601	221	351	104	4	272	0	151	0	131	263	0	481	208	888	318	293	222	409
5511	PPP1R8	2852	101	72	42	0	12	21	4	0	25	0	5	140	0	3	11	52	0	131	46	0	90	0	48	0	81	107	135	0	54	0	55	110	0	0	71	132	0	94	49	0
677774	SCARNA1	166	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
9473	THEMIS2	2724	52	0	0	0	0	55	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	61	0	1	0	0	24	0	0	0	0	0	0	0	0	0	0	166
27293	SMPDL3B	2385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55113	XKR8	2692	0	0	0	0	0	29	0	1	16	0	11	0	63	9	32	0	1	18	3	114	196	0	265	83	104	0	92	0	0	0	3	1	1	0	113	223	0	52	96	1
93974	ATP5IF1	1925	1044	335	692	983	433	752	856	288	144	519	211	616	62	329	283	503	1156	965	178	1573	1385	1470	733	577	1121	1683	772	492	1138	975	912	1459	2	2271	1978	1746	171	797	1286	1546
83667	SESN2	3528	0	138	0	352	1	40	0	0	11	0	33	344	205	28	0	0	0	72	0	1	0	1	1	61	41	175	494	0	53	0	205	147	0	0	288	0	102	149	0	0
54797	MED18	1869	0	0	0	0	0	122	155	0	0	0	6	54	0	75	0	0	358	46	11	0	261	0	0	1	191	117	70	1	64	0	38	22	1	0	0	196	0	110	8	271
65979	PHACTR4	6492	0	13	310	54	131	0	163	0	5	3	0	3	0	0	0	596	113	60	221	16	82	1	0	79	75	356	16	0	74	0	151	130	0	0	2	507	77	76	360	230
1104	RCC1	3027	2	0	0	6	0	17	77	1	1	10	28	217	1	1	13	48	390	565	18	457	285	4	156	119	7	26	202	0	123	186	9	404	0	1	246	267	16	88	146	93
8420	SNHG3	2171	46	2	214	77	0	15	8	1	5	45	7	42	0	6	106	380	570	189	33	326	178	0	284	34	176	353	200	0	86	0	281	133	1	0	88	875	401	64	103	240
26768	SNORA73B	158	0	0	0	0	0	1	0	0	0	0	1	0	0	0	30	0	77	30	1	38	0	0	0	9	0	0	0	0	14	0	0	0	0	0	0	60	0	0	0	0
54952	TRNAU1AP	2015	199	0	379	161	0	0	405	0	24	270	67	197	0	80	102	0	7	268	148	139	540	115	289	79	102	33	334	0	129	0	190	192	2	1	466	252	1	143	137	490
115273	RAB42	1333	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26824	RNU11	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10691	GMEB1	2694	166	157	0	185	0	23	641	0	0	1	39	90	0	1	200	0	585	0	1	0	0	0	0	0	80	0	1	0	193	0	0	63	0	0	53	0	0	62	10	0
51441	YTHDF2	3063	189	344	151	309	679	310	157	7	17	89	184	628	2	287	251	96	989	541	72	1012	543	124	297	349	448	68	123	1	229	75	146	525	1	8	1024	572	118	219	419	403
4985	OPRD1	1774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2035	EPB41	6292	0	0	0	7	0	0	0	0	0	0	10	24	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
10076	PTPRU	5640	81	0	0	0	0	3	0	0	0	0	0	60	1	0	26	0	0	0	3	0	70	0	0	0	0	9	0	0	1	0	0	0	6	0	0	0	0	0	1	0
100129196	MATN1-AS1	2050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51538	ZCCHC17	1921	417	227	625	296	273	187	1139	0	21	121	81	257	49	34	213	0	419	571	89	606	312	290	111	328	547	87	307	1	388	150	273	718	0	337	620	235	0	315	57	585
347735	SERINC2	3549	28	0	9	24	25	11	0	108	6	0	2	10	1	23	0	7	428	227	76	471	712	14224	961	419	541	294	44	2	613	1437	140	415	5	678	1637	1554	95	249	1393	5283
149086	LINC01225	1168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284551	LINC01226	2741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64129	TINAGL1	2281	0	14	0	1	0	5	0	0	0	0	1	1	0	2	0	13	500	9	89	143	114	1590	55	27	148	316	21	0	79	213	58	170	0	2	130	195	24	46	115	451
3061	HCRTR1	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10657	KHDRBS1	3731	399	80	337	3	192	144	1184	334	85	696	72	658	48	70	98	468	727	712	71	824	288	65	379	115	451	280	307	682	324	35	234	500	0	49	1046	860	164	526	824	416
55116	TMEM39B	2246	1	111	5	0	200	5	531	0	18	0	0	1	0	3	48	0	0	44	1	1	347	0	163	104	140	0	204	0	214	1	81	315	0	0	0	6	0	187	55	330
100847018	MIR5585	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23633	KPNA6	7372	663	196	1685	550	687	212	286	146	55	436	256	592	135	228	380	772	1457	1174	347	1257	1520	1813	1675	501	932	348	360	5	391	153	751	895	2	609	2288	2579	1050	721	1075	611
200081	TXLNA	4796	888	215	107	864	1360	97	342	1	126	295	379	839	3	478	676	1256	1410	1417	4	509	756	2	1154	342	733	462	677	1	126	174	292	539	0	532	1271	1074	235	610	949	1449
79140	CCDC28B	1665	48	105	214	249	96	16	260	0	10	3	33	175	0	14	14	0	58	65	0	0	87	1	195	64	132	0	97	0	19	0	1	41	0	0	229	192	0	109	98	51
55721	IQCC	2293	0	0	0	0	0	0	0	0	0	1	29	1	0	0	0	0	0	0	27	0	0	0	0	6	0	0	44	0	113	0	0	0	0	0	0	110	0	29	0	0
